Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,103.19999694824219,134.39999389648438,74.4000015258789,86.4000015258789,86.4000015258789,19204
2018-12-18,81.5999984741211,84.0,74.4000015258789,76.80000305175781,76.80000305175781,1703
2018-12-19,76.80000305175781,79.19999694824219,74.4000015258789,76.80000305175781,76.80000305175781,858
2018-12-20,76.80000305175781,76.80000305175781,69.5999984741211,69.5999984741211,69.5999984741211,923
2018-12-21,72.0,74.4000015258789,55.20000076293945,64.80000305175781,64.80000305175781,1180
2018-12-24,57.599998474121094,72.0,52.79999923706055,57.599998474121094,57.599998474121094,625
2018-12-26,60.0,67.19999694824219,52.79999923706055,60.0,60.0,283
2018-12-27,76.80000305175781,76.80000305175781,57.599998474121094,57.599998474121094,57.599998474121094,1831
2018-12-28,57.599998474121094,62.400001525878906,55.20000076293945,57.599998474121094,57.599998474121094,808
2018-12-31,64.80000305175781,64.80000305175781,48.0,50.400001525878906,50.400001525878906,1981
2019-01-02,52.79999923706055,57.599998474121094,50.400001525878906,57.599998474121094,57.599998474121094,403
2019-01-03,60.0,62.400001525878906,55.20000076293945,55.20000076293945,55.20000076293945,364
2019-01-04,57.599998474121094,62.400001525878906,55.20000076293945,60.0,60.0,496
2019-01-07,62.400001525878906,84.0,60.0,67.19999694824219,67.19999694824219,1843
2019-01-08,72.0,74.4000015258789,64.80000305175781,72.0,72.0,504
2019-01-09,72.0,93.5999984741211,64.80000305175781,88.80000305175781,88.80000305175781,2395
2019-01-10,81.5999984741211,91.19999694824219,79.19999694824219,81.5999984741211,81.5999984741211,911
2019-01-11,86.4000015258789,88.80000305175781,79.19999694824219,86.4000015258789,86.4000015258789,492
2019-01-14,88.80000305175781,110.4000015258789,88.80000305175781,98.4000015258789,98.4000015258789,7087
2019-01-15,103.19999694824219,103.19999694824219,76.80000305175781,88.80000305175781,88.80000305175781,2409
2019-01-16,88.80000305175781,88.80000305175781,79.19999694824219,81.5999984741211,81.5999984741211,1319
2019-01-17,86.4000015258789,88.80000305175781,79.19999694824219,86.4000015258789,86.4000015258789,700
2019-01-18,96.0,98.4000015258789,84.0,88.80000305175781,88.80000305175781,1056
2019-01-22,91.19999694824219,96.0,86.4000015258789,88.80000305175781,88.80000305175781,667
2019-01-23,96.0,100.80000305175781,88.80000305175781,93.5999984741211,93.5999984741211,1079
2019-01-24,96.0,100.80000305175781,84.0,100.80000305175781,100.80000305175781,1483
2019-01-25,98.4000015258789,100.80000305175781,91.19999694824219,93.5999984741211,93.5999984741211,948
2019-01-28,98.4000015258789,100.80000305175781,91.19999694824219,96.0,96.0,597
2019-01-29,100.80000305175781,105.5999984741211,93.5999984741211,96.0,96.0,2622
2019-01-30,98.4000015258789,98.4000015258789,88.80000305175781,93.5999984741211,93.5999984741211,677
2019-01-31,91.19999694824219,100.80000305175781,88.80000305175781,91.19999694824219,91.19999694824219,809
2019-02-01,96.0,96.0,88.80000305175781,93.5999984741211,93.5999984741211,738
2019-02-04,96.0,98.4000015258789,91.19999694824219,96.0,96.0,703
2019-02-05,91.19999694824219,98.4000015258789,91.19999694824219,91.19999694824219,91.19999694824219,398
2019-02-06,96.0,96.0,88.80000305175781,91.19999694824219,91.19999694824219,981
2019-02-07,96.0,96.0,88.80000305175781,88.80000305175781,88.80000305175781,445
2019-02-08,96.0,96.0,81.5999984741211,86.4000015258789,86.4000015258789,482
2019-02-11,88.80000305175781,88.80000305175781,86.4000015258789,86.4000015258789,86.4000015258789,343
2019-02-12,88.80000305175781,88.80000305175781,86.4000015258789,86.4000015258789,86.4000015258789,211
2019-02-13,88.80000305175781,91.19999694824219,86.4000015258789,91.19999694824219,91.19999694824219,307
2019-02-14,88.80000305175781,98.4000015258789,88.80000305175781,93.5999984741211,93.5999984741211,1062
2019-02-15,96.0,112.80000305175781,91.19999694824219,96.0,96.0,4333
2019-02-19,100.80000305175781,100.80000305175781,93.5999984741211,96.0,96.0,489
2019-02-20,96.0,98.4000015258789,91.19999694824219,91.19999694824219,91.19999694824219,413
2019-02-21,91.19999694824219,105.5999984741211,91.19999694824219,98.4000015258789,98.4000015258789,925
2019-02-22,100.80000305175781,117.5999984741211,98.4000015258789,108.0,108.0,1378
2019-02-25,108.0,110.4000015258789,103.19999694824219,108.0,108.0,597
2019-02-26,105.5999984741211,136.8000030517578,105.5999984741211,127.19999694824219,127.19999694824219,4208
2019-02-27,129.60000610351562,129.60000610351562,112.80000305175781,120.0,120.0,1014
2019-02-28,124.80000305175781,151.1999969482422,120.0,132.0,132.0,4073
2019-03-01,139.1999969482422,139.1999969482422,124.80000305175781,129.60000610351562,129.60000610351562,1535
2019-03-04,124.80000305175781,141.60000610351562,124.80000305175781,129.60000610351562,129.60000610351562,2607
2019-03-05,136.8000030517578,141.60000610351562,129.60000610351562,134.39999389648438,134.39999389648438,2224
