Date,Open,High,Low,Close,Adj Close,Volume
2018-12-17,33.72139358520508,35.29353332519531,33.4676628112793,34.547264099121094,33.53421401977539,43215
2018-12-18,34.7164192199707,35.08955383300781,33.30348205566406,33.980098724365234,32.98367691040039,49747
2018-12-19,34.04975128173828,34.33830642700195,33.25373077392578,33.810943603515625,32.81948471069336,42411
2018-12-20,33.6716423034668,35.412933349609375,33.6119384765625,35.233829498291016,34.200653076171875,40401
2018-12-21,35.2636833190918,35.835819244384766,34.995025634765625,35.38308334350586,34.345516204833984,40903
2018-12-24,35.174129486083984,35.99005126953125,35.07462692260742,35.29353332519531,34.3552131652832,6331
2018-12-26,35.49253845214844,36.28855514526367,35.34129333496094,35.90049743652344,34.94603729248047,7035
2018-12-27,35.50248718261719,35.791046142578125,33.96019744873047,34.3283576965332,33.41569519042969,19195
2018-12-28,34.3880615234375,34.3880615234375,33.164180755615234,33.52238845825195,32.63115310668945,14974
2018-12-31,33.42288589477539,35.99005126953125,33.42288589477539,35.054725646972656,34.12275314331055,17386
2019-01-02,34.67661666870117,35.64179229736328,34.67661666870117,35.46268844604492,34.51987075805664,7638
2019-01-03,35.343284606933594,36.31840896606445,35.343284606933594,35.980098724365234,35.023521423339844,8543
2019-01-04,36.33830642700195,36.33830642700195,35.78109359741211,35.82089614868164,34.868553161621094,7638
2019-01-07,35.91044616699219,37.86069869995117,34.84577178955078,37.86069869995117,36.8541259765625,10954
2019-01-08,37.850746154785156,39.004974365234375,37.850746154785156,38.05970001220703,37.04783248901367,9547
2019-01-09,38.258705139160156,39.12238693237305,37.43283462524414,37.800994873046875,36.7960090637207,5628
2019-01-10,37.6119384765625,38.08358383178711,35.97512435913086,37.89054870605469,36.8831787109375,10954
2019-01-11,37.741294860839844,38.3880615234375,37.10945129394531,37.980098724365234,36.9703483581543,9045
2019-01-14,37.5124397277832,38.825870513916016,37.22785949707031,38.825870513916016,37.79364013671875,10251
2019-01-15,38.90547180175781,39.070648193359375,37.77114486694336,38.45771026611328,37.43526077270508,4924
2019-01-16,38.53731155395508,39.68159103393555,38.407958984375,39.14427947998047,38.103580474853516,11457
2019-01-17,39.1243782043457,39.99005126953125,38.75621795654297,39.91044616699219,38.84937286376953,7738
2019-01-18,39.88059616088867,40.96517562866211,39.029850006103516,40.417911529541016,39.343353271484375,19999
2019-01-22,40.49751281738281,40.49751281738281,38.49751281738281,38.8756217956543,37.84206771850586,14271
2019-01-23,38.945274353027344,39.810943603515625,37.970149993896484,39.810943603515625,38.752525329589844,2713
2019-01-24,39.73134231567383,40.88955307006836,38.45771026611328,39.741294860839844,38.68472671508789,7638
2019-01-25,39.840797424316406,40.79999923706055,39.791046142578125,40.149253845214844,39.08183670043945,3618
2019-01-28,39.90049743652344,40.74626922607422,39.51542282104492,40.74626922607422,39.66298294067383,4623
2019-01-29,40.7164192199707,41.27363204956055,40.00994873046875,40.90547180175781,39.817955017089844,7537
2019-01-30,41.09452819824219,41.73134231567383,40.16716384887695,40.43781280517578,39.36272048950195,10653
